Image_Path,Wavelength_nm,Scattering_Coefficient,Anisotropy,Absorption_Coefficient
IMAGES/967.png,780,1.833333333,0.925555556,0.1
IMAGES/968.png,532,1.611111111,0.861111111,0.255555556
IMAGES/969.png,450,1.611111111,0.732222222,0.411111111
IMAGES/970.png,650,1.388888889,0.957777778,1.033333333
IMAGES/971.png,532,0.5,0.7,0.722222222
IMAGES/972.png,650,0.944444444,0.893333333,0.1
IMAGES/973.png,532,2.055555556,0.828888889,0.255555556
IMAGES/974.png,780,1.611111111,0.7,0.877777778
IMAGES/975.png,532,1.611111111,0.796666667,0.255555556
IMAGES/976.png,650,1.833333333,0.861111111,0.255555556
IMAGES/977.png,532,0.5,0.893333333,0.566666667
IMAGES/978.png,780,2.277777778,0.861111111,1.344444444
IMAGES/979.png,450,0.722222222,0.732222222,0.877777778
IMAGES/980.png,450,1.388888889,0.957777778,0.566666667
IMAGES/981.png,450,1.611111111,0.861111111,0.255555556
IMAGES/982.png,650,1.833333333,0.893333333,0.877777778
IMAGES/983.png,780,1.388888889,0.732222222,0.877777778
IMAGES/984.png,532,0.944444444,0.861111111,0.877777778
IMAGES/985.png,532,1.611111111,0.893333333,0.255555556
IMAGES/986.png,532,2.055555556,0.861111111,0.566666667
IMAGES/987.png,780,1.833333333,0.7,0.411111111
IMAGES/988.png,650,2.055555556,0.7,1.344444444
IMAGES/989.png,780,2.055555556,0.925555556,0.1
IMAGES/990.png,780,2.5,0.957777778,0.877777778
IMAGES/991.png,532,2.055555556,0.7,0.1
IMAGES/992.png,780,1.611111111,0.796666667,0.877777778
IMAGES/993.png,650,0.5,0.861111111,1.5
IMAGES/994.png,650,0.722222222,0.796666667,1.033333333
IMAGES/995.png,780,1.833333333,0.925555556,0.411111111
IMAGES/996.png,780,1.833333333,0.861111111,0.877777778
IMAGES/997.png,780,1.388888889,0.957777778,0.411111111
IMAGES/998.png,532,1.611111111,0.732222222,1.188888889
IMAGES/999.png,780,2.055555556,0.796666667,0.566666667
IMAGES/1000.png,450,1.166666667,0.861111111,0.877777778
IMAGES/1001.png,450,1.833333333,0.925555556,0.411111111
IMAGES/1002.png,450,2.5,0.893333333,1.033333333
IMAGES/1003.png,650,2.055555556,0.893333333,1.188888889
IMAGES/1004.png,450,2.055555556,0.7,0.411111111
IMAGES/1005.png,650,1.611111111,0.828888889,1.5
IMAGES/1006.png,532,1.833333333,0.7,0.566666667
IMAGES/1007.png,532,2.5,0.828888889,1.5
IMAGES/1008.png,780,2.055555556,0.99,0.1
IMAGES/1009.png,450,2.277777778,0.7,0.566666667
IMAGES/1010.png,450,1.611111111,0.925555556,0.722222222
IMAGES/1011.png,780,0.722222222,0.732222222,0.722222222
IMAGES/1012.png,450,1.611111111,0.957777778,1.188888889
IMAGES/1013.png,450,2.5,0.7,0.1
IMAGES/1014.png,450,2.055555556,0.828888889,0.877777778
IMAGES/1015.png,532,1.388888889,0.99,1.188888889
IMAGES/1016.png,780,1.611111111,0.828888889,0.1
IMAGES/1017.png,532,1.388888889,0.957777778,0.566666667
IMAGES/1018.png,532,1.166666667,0.764444444,0.255555556
IMAGES/1019.png,650,2.5,0.861111111,0.255555556
IMAGES/1020.png,450,2.055555556,0.925555556,0.1
IMAGES/1021.png,650,0.5,0.893333333,0.1
IMAGES/1022.png,532,1.388888889,0.732222222,0.411111111
IMAGES/1023.png,450,2.055555556,0.828888889,0.722222222
IMAGES/1024.png,650,0.722222222,0.828888889,0.722222222
IMAGES/1025.png,650,1.166666667,0.925555556,0.566666667
IMAGES/1026.png,780,0.944444444,0.861111111,0.255555556
IMAGES/1027.png,650,1.611111111,0.861111111,0.255555556
IMAGES/1028.png,532,1.166666667,0.796666667,1.344444444
IMAGES/1029.png,650,1.833333333,0.732222222,1.5
IMAGES/1030.png,450,2.5,0.957777778,0.722222222
IMAGES/1031.png,780,1.166666667,0.861111111,0.566666667
IMAGES/1032.png,650,2.277777778,0.893333333,0.255555556
IMAGES/1033.png,450,0.5,0.764444444,0.1
IMAGES/1034.png,450,0.5,0.957777778,1.344444444
IMAGES/1035.png,450,2.277777778,0.957777778,1.033333333
IMAGES/1036.png,780,1.833333333,0.893333333,1.344444444
IMAGES/1037.png,532,2.5,0.925555556,1.344444444
IMAGES/1038.png,532,2.5,0.828888889,0.255555556
IMAGES/1039.png,780,2.277777778,0.861111111,0.411111111
IMAGES/1040.png,780,0.944444444,0.796666667,1.5
IMAGES/1041.png,780,2.5,0.828888889,0.255555556
IMAGES/1042.png,650,0.944444444,0.957777778,1.5
IMAGES/1043.png,650,1.833333333,0.796666667,0.877777778
IMAGES/1044.png,650,1.611111111,0.99,0.877777778
IMAGES/1045.png,532,1.611111111,0.99,1.5
IMAGES/1046.png,650,0.5,0.764444444,0.255555556
IMAGES/1047.png,532,1.611111111,0.957777778,1.344444444
IMAGES/1048.png,450,1.166666667,0.7,0.566666667
IMAGES/1049.png,650,2.055555556,0.99,1.033333333
IMAGES/1050.png,780,2.5,0.732222222,0.722222222
IMAGES/1051.png,532,1.611111111,0.861111111,1.033333333
IMAGES/1052.png,650,0.722222222,0.796666667,1.344444444
IMAGES/1053.png,650,2.055555556,0.732222222,1.033333333
IMAGES/1054.png,780,2.277777778,0.764444444,0.255555556
IMAGES/1055.png,780,1.166666667,0.7,1.5
IMAGES/1056.png,450,1.833333333,0.925555556,0.411111111
IMAGES/1057.png,450,0.722222222,0.7,1.5
IMAGES/1058.png,650,0.944444444,0.925555556,0.722222222
IMAGES/1059.png,650,1.388888889,0.764444444,1.344444444
IMAGES/1060.png,450,0.5,0.925555556,0.877777778
IMAGES/1061.png,650,2.5,0.764444444,0.722222222
IMAGES/1062.png,780,0.5,0.764444444,0.255555556
IMAGES/1063.png,780,2.5,0.861111111,0.255555556
IMAGES/1064.png,450,1.611111111,0.957777778,1.188888889
IMAGES/1065.png,450,2.5,0.957777778,0.1
IMAGES/1066.png,650,0.722222222,0.925555556,0.411111111
IMAGES/1067.png,780,2.055555556,0.861111111,0.411111111
IMAGES/1068.png,532,0.944444444,0.796666667,0.255555556
IMAGES/1069.png,650,2.277777778,0.957777778,0.255555556
IMAGES/1070.png,650,2.5,0.796666667,1.188888889
IMAGES/1071.png,780,1.833333333,0.893333333,1.344444444
IMAGES/1072.png,780,1.388888889,0.957777778,0.877777778
IMAGES/1073.png,532,2.055555556,0.828888889,0.566666667
IMAGES/1074.png,532,0.5,0.893333333,0.722222222
IMAGES/1075.png,780,0.944444444,0.796666667,1.033333333
IMAGES/1076.png,650,1.611111111,0.99,1.188888889
IMAGES/1077.png,650,2.055555556,0.732222222,0.255555556
IMAGES/1078.png,650,2.5,0.861111111,1.033333333
IMAGES/1079.png,650,2.277777778,0.828888889,0.1
IMAGES/1080.png,532,1.166666667,0.957777778,1.344444444
IMAGES/1081.png,650,1.833333333,0.893333333,1.188888889
IMAGES/1082.png,780,2.5,0.732222222,0.722222222
IMAGES/1083.png,780,1.611111111,0.957777778,1.344444444
IMAGES/1084.png,450,0.944444444,0.828888889,0.566666667
IMAGES/1085.png,450,1.833333333,0.828888889,0.411111111
IMAGES/1086.png,650,2.055555556,0.957777778,0.566666667
IMAGES/1087.png,650,0.722222222,0.764444444,1.033333333
IMAGES/1088.png,650,1.388888889,0.893333333,1.188888889
IMAGES/1089.png,650,1.388888889,0.861111111,0.255555556
IMAGES/1090.png,532,0.944444444,0.861111111,1.5
IMAGES/1091.png,780,2.055555556,0.861111111,0.877777778
IMAGES/1092.png,532,1.833333333,0.7,1.033333333
IMAGES/1093.png,650,1.388888889,0.925555556,1.033333333
IMAGES/1094.png,650,2.055555556,0.764444444,0.411111111
IMAGES/1095.png,780,0.944444444,0.957777778,0.255555556
IMAGES/1096.png,450,2.055555556,0.796666667,0.255555556
IMAGES/1097.png,450,2.277777778,0.861111111,1.344444444
IMAGES/1098.png,780,2.055555556,0.957777778,0.411111111
IMAGES/1099.png,650,0.5,0.764444444,1.188888889
IMAGES/1100.png,450,0.944444444,0.7,1.188888889
IMAGES/1101.png,532,2.5,0.764444444,1.188888889
IMAGES/1102.png,650,2.277777778,0.828888889,0.411111111
IMAGES/1103.png,650,1.166666667,0.861111111,0.566666667
IMAGES/1104.png,650,2.277777778,0.732222222,0.255555556
IMAGES/1105.png,780,2.277777778,0.828888889,1.033333333
IMAGES/1106.png,650,0.5,0.732222222,0.722222222
IMAGES/1107.png,780,2.5,0.764444444,1.5
IMAGES/1108.png,532,0.722222222,0.925555556,1.344444444
IMAGES/1109.png,532,1.388888889,0.764444444,0.566666667
IMAGES/1110.png,780,1.388888889,0.893333333,1.5
IMAGES/1111.png,780,1.166666667,0.861111111,0.255555556
IMAGES/1112.png,532,2.055555556,0.861111111,1.344444444
IMAGES/1113.png,450,2.277777778,0.861111111,0.566666667
IMAGES/1114.png,780,0.944444444,0.732222222,0.566666667
IMAGES/1115.png,780,2.055555556,0.957777778,0.1
IMAGES/1116.png,450,1.833333333,0.957777778,0.255555556
IMAGES/1117.png,780,0.722222222,0.99,0.255555556
IMAGES/1118.png,532,2.277777778,0.7,1.188888889
IMAGES/1119.png,532,1.611111111,0.7,1.188888889
IMAGES/1120.png,450,1.833333333,0.925555556,1.188888889
IMAGES/1121.png,650,0.5,0.732222222,0.722222222
IMAGES/1122.png,450,1.833333333,0.828888889,1.188888889
IMAGES/1123.png,532,1.166666667,0.957777778,0.877777778
IMAGES/1124.png,650,2.277777778,0.796666667,0.877777778
IMAGES/1125.png,532,0.722222222,0.893333333,0.1
IMAGES/1126.png,450,1.166666667,0.861111111,1.5
IMAGES/1127.png,780,0.722222222,0.893333333,1.188888889
IMAGES/1128.png,780,0.5,0.925555556,0.411111111
IMAGES/1129.png,780,2.277777778,0.7,1.033333333
IMAGES/1130.png,450,2.5,0.732222222,0.411111111
IMAGES/1131.png,650,1.611111111,0.7,1.033333333
IMAGES/1132.png,650,1.611111111,0.732222222,0.411111111
IMAGES/1133.png,532,2.055555556,0.957777778,0.877777778
IMAGES/1134.png,532,2.5,0.957777778,0.1
IMAGES/1135.png,450,0.722222222,0.893333333,0.877777778
IMAGES/1136.png,532,1.388888889,0.893333333,1.344444444
IMAGES/1137.png,780,0.5,0.764444444,0.722222222
IMAGES/1138.png,780,1.611111111,0.796666667,0.255555556
IMAGES/1139.png,780,0.5,0.828888889,0.255555556
IMAGES/1140.png,650,0.944444444,0.732222222,0.411111111
IMAGES/1141.png,532,2.277777778,0.925555556,0.877777778
IMAGES/1142.png,650,2.277777778,0.893333333,0.1
IMAGES/1143.png,780,2.5,0.99,0.722222222
IMAGES/1144.png,650,1.611111111,0.893333333,0.1
IMAGES/1145.png,450,0.722222222,0.99,0.566666667
IMAGES/1146.png,650,0.944444444,0.7,0.255555556
IMAGES/1147.png,650,2.055555556,0.7,0.722222222
IMAGES/1148.png,650,0.944444444,0.764444444,0.255555556
IMAGES/1149.png,450,1.833333333,0.732222222,0.722222222
IMAGES/1150.png,450,1.166666667,0.925555556,1.033333333
IMAGES/1151.png,650,1.833333333,0.828888889,0.411111111
IMAGES/1152.png,450,0.944444444,0.732222222,0.722222222
IMAGES/1153.png,450,1.166666667,0.99,1.344444444
IMAGES/1154.png,532,1.833333333,0.796666667,1.188888889
IMAGES/1155.png,780,2.277777778,0.925555556,1.5
IMAGES/1156.png,780,2.277777778,0.861111111,0.255555556
IMAGES/1157.png,532,2.055555556,0.893333333,0.566666667
IMAGES/1158.png,780,0.5,0.925555556,0.877777778
IMAGES/1159.png,780,0.5,0.732222222,0.566666667
IMAGES/1160.png,780,1.833333333,0.7,1.033333333
IMAGES/1161.png,450,0.722222222,0.764444444,0.722222222
IMAGES/1162.png,650,1.833333333,0.861111111,0.1
IMAGES/1163.png,780,0.5,0.732222222,0.411111111
IMAGES/1164.png,650,2.5,0.732222222,1.033333333
IMAGES/1165.png,780,2.5,0.732222222,0.722222222
IMAGES/1166.png,650,2.055555556,0.828888889,1.344444444
IMAGES/1167.png,532,0.5,0.957777778,0.877777778
IMAGES/1168.png,780,1.166666667,0.925555556,0.877777778
IMAGES/1169.png,532,0.5,0.732222222,0.722222222
IMAGES/1170.png,450,2.5,0.7,1.344444444
IMAGES/1171.png,650,0.5,0.861111111,0.411111111
IMAGES/1172.png,532,0.5,0.828888889,1.5
IMAGES/1173.png,780,2.055555556,0.764444444,1.033333333
IMAGES/1174.png,780,2.055555556,0.925555556,1.188888889
IMAGES/1175.png,532,0.722222222,0.861111111,0.1
IMAGES/1176.png,450,1.388888889,0.99,0.1
IMAGES/1177.png,780,0.5,0.925555556,1.344444444
IMAGES/1178.png,532,0.944444444,0.925555556,0.1
IMAGES/1179.png,780,2.5,0.764444444,1.033333333
IMAGES/1180.png,650,1.833333333,0.764444444,0.877777778
IMAGES/1181.png,650,1.611111111,0.828888889,0.411111111
IMAGES/1182.png,450,1.833333333,0.7,0.411111111
IMAGES/1183.png,650,0.722222222,0.861111111,0.877777778
IMAGES/1184.png,780,2.055555556,0.957777778,0.722222222
IMAGES/1185.png,650,1.833333333,0.828888889,0.255555556
IMAGES/1186.png,650,2.277777778,0.861111111,0.722222222
IMAGES/1187.png,450,0.722222222,0.7,1.188888889
IMAGES/1188.png,650,1.166666667,0.893333333,0.566666667
IMAGES/1189.png,650,0.944444444,0.828888889,1.344444444
IMAGES/1190.png,450,2.277777778,0.796666667,1.344444444
IMAGES/1191.png,450,2.055555556,0.7,1.188888889
IMAGES/1192.png,780,0.722222222,0.957777778,0.877777778
IMAGES/1193.png,650,0.5,0.7,1.188888889
IMAGES/1194.png,532,0.944444444,0.796666667,0.877777778
IMAGES/1195.png,532,1.166666667,0.861111111,1.344444444
IMAGES/1196.png,650,2.5,0.732222222,0.722222222
IMAGES/1197.png,780,0.944444444,0.764444444,0.1
IMAGES/1198.png,780,2.055555556,0.7,1.188888889
IMAGES/1199.png,780,1.611111111,0.861111111,0.877777778
IMAGES/1200.png,780,2.055555556,0.861111111,0.722222222
IMAGES/1201.png,532,1.166666667,0.957777778,0.255555556
IMAGES/1202.png,780,2.5,0.7,0.1
IMAGES/1203.png,532,0.722222222,0.893333333,1.344444444
IMAGES/1204.png,780,0.5,0.764444444,0.722222222
IMAGES/1205.png,780,1.833333333,0.7,1.344444444
IMAGES/1206.png,450,2.5,0.732222222,0.877777778
IMAGES/1207.png,650,2.277777778,0.893333333,0.255555556
IMAGES/1208.png,650,2.277777778,0.828888889,0.255555556
IMAGES/1209.png,450,1.388888889,0.732222222,0.877777778
IMAGES/1210.png,532,1.166666667,0.957777778,0.566666667
IMAGES/1211.png,650,1.611111111,0.957777778,0.1
IMAGES/1212.png,532,0.944444444,0.925555556,0.566666667
IMAGES/1213.png,532,2.5,0.861111111,1.033333333
IMAGES/1214.png,532,0.5,0.796666667,1.5
IMAGES/1215.png,780,2.5,0.764444444,1.5
IMAGES/1216.png,780,2.055555556,0.828888889,1.344444444
IMAGES/1217.png,532,0.944444444,0.764444444,0.255555556
IMAGES/1218.png,780,2.055555556,0.893333333,0.1
IMAGES/1219.png,780,0.944444444,0.957777778,1.033333333
IMAGES/1220.png,532,2.055555556,0.957777778,0.877777778
IMAGES/1221.png,650,1.611111111,0.796666667,0.411111111
IMAGES/1222.png,450,0.5,0.99,0.255555556
IMAGES/1223.png,780,0.944444444,0.796666667,1.344444444
IMAGES/1224.png,650,2.5,0.957777778,1.188888889
IMAGES/1225.png,532,2.5,0.7,0.255555556
IMAGES/1226.png,532,1.388888889,0.861111111,1.033333333
IMAGES/1227.png,532,1.833333333,0.893333333,0.1
IMAGES/1228.png,650,2.5,0.893333333,0.566666667
IMAGES/1229.png,450,1.166666667,0.957777778,0.566666667
IMAGES/1230.png,532,1.611111111,0.893333333,0.722222222
IMAGES/1231.png,450,1.166666667,0.957777778,0.566666667
IMAGES/1232.png,450,0.944444444,0.99,1.344444444
IMAGES/1233.png,532,2.5,0.828888889,0.877777778
IMAGES/1234.png,650,0.5,0.99,1.033333333
IMAGES/1235.png,450,0.722222222,0.732222222,1.344444444
IMAGES/1236.png,650,1.611111111,0.828888889,1.5
IMAGES/1237.png,780,2.5,0.7,0.566666667
IMAGES/1238.png,780,2.055555556,0.893333333,0.877777778
IMAGES/1239.png,450,2.055555556,0.861111111,0.411111111
IMAGES/1240.png,450,2.055555556,0.7,1.5
IMAGES/1241.png,650,1.833333333,0.764444444,0.1
IMAGES/1242.png,532,0.944444444,0.925555556,1.188888889
IMAGES/1243.png,450,1.388888889,0.957777778,0.566666667
IMAGES/1244.png,780,0.5,0.764444444,0.722222222
IMAGES/1245.png,650,2.055555556,0.925555556,0.566666667
IMAGES/1246.png,450,0.944444444,0.7,0.722222222
IMAGES/1247.png,650,0.5,0.764444444,0.255555556
IMAGES/1248.png,780,0.944444444,0.893333333,0.255555556
IMAGES/1249.png,450,2.5,0.7,0.566666667
IMAGES/1250.png,450,1.833333333,0.732222222,1.344444444
IMAGES/1251.png,780,1.611111111,0.732222222,0.411111111
IMAGES/1252.png,650,2.055555556,0.925555556,1.033333333
IMAGES/1253.png,532,0.944444444,0.861111111,1.5
IMAGES/1254.png,650,0.944444444,0.7,1.033333333
IMAGES/1255.png,450,1.611111111,0.893333333,0.877777778
IMAGES/1256.png,650,1.388888889,0.893333333,0.877777778
IMAGES/1257.png,532,1.611111111,0.957777778,1.188888889
IMAGES/1258.png,450,0.5,0.828888889,0.411111111
IMAGES/1259.png,780,1.611111111,0.7,0.722222222
IMAGES/1260.png,650,1.166666667,0.796666667,0.411111111
IMAGES/1261.png,650,0.5,0.957777778,0.566666667
IMAGES/1262.png,780,1.388888889,0.957777778,0.722222222
IMAGES/1263.png,650,2.055555556,0.7,0.722222222
IMAGES/1264.png,532,1.611111111,0.828888889,0.877777778
IMAGES/1265.png,450,1.388888889,0.99,0.877777778
IMAGES/1266.png,780,1.166666667,0.796666667,0.722222222
IMAGES/1267.png,532,1.611111111,0.764444444,1.033333333
IMAGES/1268.png,780,0.722222222,0.99,1.344444444
IMAGES/1269.png,450,1.388888889,0.764444444,1.188888889
IMAGES/1270.png,450,2.055555556,0.957777778,0.722222222
IMAGES/1271.png,780,0.944444444,0.796666667,1.5
IMAGES/1272.png,450,2.277777778,0.925555556,0.1
IMAGES/1273.png,450,2.055555556,0.764444444,0.566666667
IMAGES/1274.png,780,1.166666667,0.796666667,1.5
IMAGES/1275.png,780,2.277777778,0.957777778,1.188888889
IMAGES/1276.png,450,2.277777778,0.7,0.566666667
IMAGES/1277.png,450,1.611111111,0.764444444,0.411111111
IMAGES/1278.png,450,0.944444444,0.957777778,0.566666667
IMAGES/1279.png,532,2.277777778,0.764444444,0.722222222
IMAGES/1280.png,450,2.5,0.796666667,0.722222222
IMAGES/1281.png,450,2.5,0.7,0.722222222
IMAGES/1282.png,650,0.5,0.893333333,1.5
IMAGES/1283.png,650,0.5,0.732222222,0.566666667
IMAGES/1284.png,650,2.5,0.764444444,1.5
IMAGES/1285.png,450,2.277777778,0.957777778,0.566666667
IMAGES/1286.png,450,1.833333333,0.861111111,0.255555556
IMAGES/1287.png,780,2.5,0.764444444,1.344444444
IMAGES/1288.png,780,0.722222222,0.828888889,0.566666667
IMAGES/1289.png,780,2.277777778,0.732222222,1.033333333
IMAGES/1290.png,450,1.611111111,0.796666667,0.722222222
IMAGES/1291.png,650,0.944444444,0.764444444,0.411111111
IMAGES/1292.png,532,2.277777778,0.796666667,1.344444444
IMAGES/1293.png,780,2.5,0.7,1.5
IMAGES/1294.png,532,0.5,0.796666667,0.411111111
IMAGES/1295.png,450,1.833333333,0.99,0.255555556
IMAGES/1296.png,450,2.055555556,0.732222222,0.411111111
IMAGES/1297.png,650,1.388888889,0.732222222,0.255555556
IMAGES/1298.png,780,2.5,0.957777778,1.188888889
IMAGES/1299.png,532,2.277777778,0.828888889,1.5
IMAGES/1300.png,650,1.166666667,0.7,1.033333333
IMAGES/1301.png,532,0.944444444,0.957777778,0.1
IMAGES/1302.png,650,1.166666667,0.764444444,0.255555556
IMAGES/1303.png,532,0.722222222,0.7,0.566666667
IMAGES/1304.png,780,2.055555556,0.861111111,0.566666667
IMAGES/1305.png,650,0.944444444,0.861111111,0.566666667
IMAGES/1306.png,650,2.055555556,0.796666667,0.255555556
IMAGES/1307.png,650,1.388888889,0.796666667,0.411111111
IMAGES/1308.png,450,0.5,0.828888889,1.5
IMAGES/1309.png,450,0.722222222,0.861111111,0.255555556
IMAGES/1310.png,780,2.277777778,0.7,0.722222222
IMAGES/1311.png,532,2.5,0.828888889,1.5
IMAGES/1312.png,780,1.833333333,0.99,1.188888889
IMAGES/1313.png,532,1.833333333,0.828888889,0.1
IMAGES/1314.png,450,1.833333333,0.957777778,0.1
IMAGES/1315.png,532,2.277777778,0.99,0.566666667
IMAGES/1316.png,450,1.833333333,0.861111111,1.033333333
IMAGES/1317.png,450,1.611111111,0.796666667,0.255555556
IMAGES/1318.png,780,1.166666667,0.893333333,0.877777778
IMAGES/1319.png,450,0.722222222,0.764444444,0.1
IMAGES/1320.png,450,2.277777778,0.732222222,0.255555556
IMAGES/1321.png,650,0.5,0.861111111,1.033333333
IMAGES/1322.png,650,0.722222222,0.828888889,1.188888889
IMAGES/1323.png,450,0.944444444,0.7,0.1
IMAGES/1324.png,650,1.388888889,0.957777778,0.566666667
IMAGES/1325.png,780,2.055555556,0.925555556,0.566666667
IMAGES/1326.png,650,0.5,0.764444444,0.877777778
IMAGES/1327.png,450,1.388888889,0.7,0.255555556
IMAGES/1328.png,780,1.166666667,0.861111111,1.188888889
IMAGES/1329.png,650,0.944444444,0.99,0.566666667
IMAGES/1330.png,450,1.388888889,0.764444444,0.566666667
IMAGES/1331.png,780,0.722222222,0.957777778,0.722222222
IMAGES/1332.png,650,2.5,0.861111111,0.1
IMAGES/1333.png,780,1.388888889,0.764444444,1.033333333
IMAGES/1334.png,450,1.833333333,0.7,1.188888889
IMAGES/1335.png,780,0.722222222,0.893333333,0.1
IMAGES/1336.png,450,1.388888889,0.957777778,0.877777778
IMAGES/1337.png,650,0.722222222,0.796666667,1.033333333
IMAGES/1338.png,450,1.166666667,0.796666667,0.411111111
IMAGES/1339.png,450,0.944444444,0.7,0.566666667
IMAGES/1340.png,532,1.388888889,0.796666667,0.566666667
IMAGES/1341.png,780,2.5,0.925555556,1.033333333
IMAGES/1342.png,780,0.944444444,0.925555556,0.877777778
IMAGES/1343.png,450,2.277777778,0.764444444,0.877777778
IMAGES/1344.png,450,0.722222222,0.796666667,1.5
IMAGES/1345.png,780,1.388888889,0.732222222,0.722222222
IMAGES/1346.png,532,1.388888889,0.893333333,0.255555556
IMAGES/1347.png,780,0.944444444,0.893333333,0.566666667
IMAGES/1348.png,450,1.611111111,0.764444444,0.877777778
IMAGES/1349.png,450,2.277777778,0.764444444,1.344444444
IMAGES/1350.png,450,2.277777778,0.925555556,0.722222222
IMAGES/1351.png,780,1.388888889,0.893333333,0.1
IMAGES/1352.png,532,1.166666667,0.7,0.722222222
IMAGES/1353.png,450,1.833333333,0.861111111,0.255555556
IMAGES/1354.png,780,1.166666667,0.764444444,0.411111111
IMAGES/1355.png,650,2.5,0.893333333,0.566666667
IMAGES/1356.png,450,1.611111111,0.796666667,0.722222222
IMAGES/1357.png,450,2.5,0.925555556,0.255555556
IMAGES/1358.png,780,1.166666667,0.828888889,1.033333333
IMAGES/1359.png,450,2.277777778,0.796666667,0.411111111
IMAGES/1360.png,780,1.388888889,0.828888889,1.5
IMAGES/1361.png,450,2.277777778,0.925555556,1.5
IMAGES/1362.png,650,0.722222222,0.764444444,0.566666667
IMAGES/1363.png,450,1.166666667,0.796666667,0.566666667
IMAGES/1364.png,532,1.833333333,0.99,0.411111111
IMAGES/1365.png,650,0.5,0.764444444,1.5
IMAGES/1366.png,532,0.722222222,0.796666667,0.411111111
IMAGES/1367.png,450,1.611111111,0.764444444,1.344444444
IMAGES/1368.png,532,0.722222222,0.828888889,1.344444444
IMAGES/1369.png,450,0.5,0.796666667,0.411111111
IMAGES/1370.png,450,0.5,0.796666667,1.5
IMAGES/1371.png,780,2.5,0.764444444,1.344444444
IMAGES/1372.png,450,1.388888889,0.732222222,0.722222222
IMAGES/1373.png,532,1.833333333,0.732222222,1.188888889
IMAGES/1374.png,780,1.388888889,0.764444444,0.255555556
IMAGES/1375.png,780,1.388888889,0.732222222,1.5
IMAGES/1376.png,650,2.055555556,0.732222222,0.411111111
IMAGES/1377.png,780,1.611111111,0.764444444,1.5
IMAGES/1378.png,650,0.944444444,0.796666667,0.566666667
IMAGES/1379.png,780,1.166666667,0.861111111,0.722222222
IMAGES/1380.png,532,1.833333333,0.732222222,1.5
IMAGES/1381.png,532,0.944444444,0.957777778,1.188888889
IMAGES/1382.png,450,0.722222222,0.828888889,1.5
IMAGES/1383.png,780,2.5,0.893333333,0.566666667
IMAGES/1384.png,650,2.5,0.957777778,1.344444444
IMAGES/1385.png,650,0.944444444,0.796666667,0.877777778
IMAGES/1386.png,532,2.5,0.764444444,1.033333333
IMAGES/1387.png,450,1.388888889,0.828888889,1.344444444
IMAGES/1388.png,780,1.166666667,0.893333333,0.566666667
IMAGES/1389.png,450,0.5,0.7,0.566666667
IMAGES/1390.png,650,0.5,0.99,1.033333333
IMAGES/1391.png,450,1.388888889,0.99,1.033333333
IMAGES/1392.png,450,1.611111111,0.925555556,1.344444444
IMAGES/1393.png,532,2.277777778,0.828888889,0.255555556
IMAGES/1394.png,780,0.944444444,0.764444444,1.5
IMAGES/1395.png,532,2.277777778,0.764444444,0.722222222
IMAGES/1396.png,450,1.388888889,0.861111111,1.188888889
IMAGES/1397.png,450,2.055555556,0.764444444,1.188888889
IMAGES/1398.png,532,1.611111111,0.861111111,0.722222222
IMAGES/1399.png,780,1.166666667,0.7,0.255555556
IMAGES/1400.png,780,2.5,0.957777778,1.5
IMAGES/1401.png,780,1.388888889,0.893333333,1.188888889
IMAGES/1402.png,780,2.5,0.7,1.5
IMAGES/1403.png,650,0.722222222,0.99,0.1
IMAGES/1404.png,780,1.166666667,0.893333333,0.722222222
IMAGES/1405.png,780,1.166666667,0.99,0.411111111
IMAGES/1406.png,650,0.944444444,0.861111111,1.344444444
IMAGES/1407.png,532,0.944444444,0.893333333,1.188888889
IMAGES/1408.png,650,1.833333333,0.732222222,0.411111111
IMAGES/1409.png,780,2.5,0.828888889,1.188888889
IMAGES/1410.png,650,0.5,0.764444444,1.188888889
IMAGES/1411.png,450,2.5,0.925555556,1.033333333
IMAGES/1412.png,532,2.055555556,0.861111111,0.411111111
IMAGES/1413.png,450,1.611111111,0.893333333,0.411111111
IMAGES/1414.png,532,2.5,0.99,0.1
IMAGES/1415.png,532,1.611111111,0.861111111,0.411111111
IMAGES/1416.png,532,2.277777778,0.828888889,1.188888889
IMAGES/1417.png,650,0.722222222,0.828888889,1.188888889
IMAGES/1418.png,780,1.611111111,0.99,0.411111111
IMAGES/1419.png,450,0.5,0.7,0.722222222
IMAGES/1420.png,532,1.611111111,0.828888889,0.411111111
IMAGES/1421.png,450,1.166666667,0.925555556,0.877777778
IMAGES/1422.png,450,1.388888889,0.893333333,0.722222222
IMAGES/1423.png,780,1.611111111,0.925555556,1.188888889
IMAGES/1424.png,450,0.722222222,0.99,0.566666667
IMAGES/1425.png,532,2.277777778,0.796666667,0.566666667
IMAGES/1426.png,780,1.833333333,0.925555556,0.255555556
IMAGES/1427.png,780,1.833333333,0.732222222,0.566666667
IMAGES/1428.png,450,2.5,0.893333333,1.5
IMAGES/1429.png,450,1.166666667,0.893333333,0.1
IMAGES/1430.png,450,1.166666667,0.828888889,1.033333333
IMAGES/1431.png,532,0.5,0.893333333,1.344444444
IMAGES/1432.png,450,1.388888889,0.925555556,0.722222222
IMAGES/1433.png,532,1.166666667,0.861111111,1.344444444
IMAGES/1434.png,650,1.388888889,0.796666667,0.877777778
